,codigo_municipio,ano,dado_identificador,valor,tipo_dado
33677,4310405,2015,PIB TOTAL,208283000.0,float
33684,4310413,2015,PIB TOTAL,51200000.0,float
33691,4310439,2015,PIB TOTAL,200683000.0,float
33698,4310462,2015,PIB TOTAL,81007000.0,float
33705,4310504,2015,PIB TOTAL,142515000.0,float
33712,4310538,2015,PIB TOTAL,82269000.0,float
33719,4310553,2015,PIB TOTAL,80694000.0,float
33726,4310579,2015,PIB TOTAL,45412000.0,float
33733,4310603,2015,PIB TOTAL,1160852000.0,float
33740,4310652,2015,PIB TOTAL,65946000.0,float
33747,4310702,2015,PIB TOTAL,56177000.0,float
33754,4310751,2015,PIB TOTAL,47317000.0,float
33761,4310801,2015,PIB TOTAL,880295000.0,float
33768,4310850,2015,PIB TOTAL,85141000.0,float
33775,4310876,2015,PIB TOTAL,86270000.0,float
33782,4310900,2015,PIB TOTAL,125133000.0,float
33789,4311007,2015,PIB TOTAL,600880000.0,float
33796,4311106,2015,PIB TOTAL,222281000.0,float
33803,4311122,2015,PIB TOTAL,61599000.0,float
33810,4311130,2015,PIB TOTAL,164777000.0,float
33817,4311155,2015,PIB TOTAL,370091000.0,float
33824,4311205,2015,PIB TOTAL,987126000.0,float
33831,4311239,2015,PIB TOTAL,53631000.0,float
33838,4311254,2015,PIB TOTAL,89392000.0,float
33845,4311270,2015,PIB TOTAL,72563000.0,float
33852,4311304,2015,PIB TOTAL,915008000.0,float
33859,4311403,2015,PIB TOTAL,3253609000.0,float
33866,4311429,2015,PIB TOTAL,39609000.0,float
33873,4311502,2015,PIB TOTAL,221567000.0,float
33880,4311601,2015,PIB TOTAL,116822000.0,float
33887,4311627,2015,PIB TOTAL,302268000.0,float
33894,4311643,2015,PIB TOTAL,47908000.0,float
33901,4311700,2015,PIB TOTAL,135214000.0,float
33908,4311718,2015,PIB TOTAL,207657000.0,float
33915,4311734,2015,PIB TOTAL,48520000.0,float
33922,4311759,2015,PIB TOTAL,211389000.0,float
33929,4311775,2015,PIB TOTAL,108178000.0,float
33936,4311791,2015,PIB TOTAL,91130000.0,float
33943,4311809,2015,PIB TOTAL,1691725000.0,float
33950,4311908,2015,PIB TOTAL,102150000.0,float
33957,4311981,2015,PIB TOTAL,57569000.0,float
33964,4312005,2015,PIB TOTAL,47726000.0,float
33971,4312054,2015,PIB TOTAL,77333000.0,float
33978,4312104,2015,PIB TOTAL,93967000.0,float
33985,4312138,2015,PIB TOTAL,110348000.0,float
33992,4312153,2015,PIB TOTAL,132590000.0,float
33999,4312179,2015,PIB TOTAL,44216000.0,float
34006,4312203,2015,PIB TOTAL,92714000.0,float
34013,4312252,2015,PIB TOTAL,164677000.0,float
34020,4312302,2015,PIB TOTAL,126028000.0,float
34027,4312351,2015,PIB TOTAL,53768000.0,float
34034,4312377,2015,PIB TOTAL,58006000.0,float
34041,4312385,2015,PIB TOTAL,120030000.0,float
34048,4312401,2015,PIB TOTAL,2831834000.0,float
34055,4312427,2015,PIB TOTAL,82748000.0,float
34062,4312443,2015,PIB TOTAL,51847000.0,float
34069,4312450,2015,PIB TOTAL,88679000.0,float
34076,4312476,2015,PIB TOTAL,148083000.0,float
34083,4312500,2015,PIB TOTAL,283206000.0,float
34090,4312609,2015,PIB TOTAL,228059000.0,float
34097,4312617,2015,PIB TOTAL,435627000.0,float
34104,4312625,2015,PIB TOTAL,44302000.0,float
34111,4312658,2015,PIB TOTAL,983550000.0,float
34118,4312674,2015,PIB TOTAL,80236000.0,float
34125,4312708,2015,PIB TOTAL,330609000.0,float
34132,4312757,2015,PIB TOTAL,136290000.0,float
34139,4312807,2015,PIB TOTAL,292789000.0,float
34146,4312906,2015,PIB TOTAL,667228000.0,float
34153,4312955,2015,PIB TOTAL,74739000.0,float
34160,4313003,2015,PIB TOTAL,89321000.0,float
34167,4313011,2015,PIB TOTAL,116127000.0,float
34174,4313037,2015,PIB TOTAL,122605000.0,float
34181,4313060,2015,PIB TOTAL,652308000.0,float
34188,4313086,2015,PIB TOTAL,63273000.0,float
34195,4313102,2015,PIB TOTAL,209124000.0,float
34202,4313201,2015,PIB TOTAL,669394000.0,float
34209,4313300,2015,PIB TOTAL,996278000.0,float
34216,4313334,2015,PIB TOTAL,100711000.0,float
34223,4313359,2015,PIB TOTAL,156704000.0,float
34230,4313375,2015,PIB TOTAL,1088456000.0,float
34237,4313391,2015,PIB TOTAL,82837000.0,float
34244,4313409,2015,PIB TOTAL,8122465000.0,float
34251,4313425,2015,PIB TOTAL,107614000.0,float
34258,4313441,2015,PIB TOTAL,44166000.0,float
34265,4313466,2015,PIB TOTAL,46588000.0,float
34272,4313490,2015,PIB TOTAL,75458000.0,float
34279,4313508,2015,PIB TOTAL,1253351000.0,float
34286,4313607,2015,PIB TOTAL,94685000.0,float
34293,4313656,2015,PIB TOTAL,407236000.0,float
34300,4313706,2015,PIB TOTAL,1138225000.0,float
34307,4313805,2015,PIB TOTAL,156228000.0,float
34314,4313904,2015,PIB TOTAL,1683165000.0,float
34321,4313953,2015,PIB TOTAL,271894000.0,float
34328,4314001,2015,PIB TOTAL,249485000.0,float
34335,4314027,2015,PIB TOTAL,142330000.0,float
34342,4314035,2015,PIB TOTAL,78591000.0,float
34349,4314050,2015,PIB TOTAL,1089027000.0,float
34356,4314068,2015,PIB TOTAL,89702000.0,float
34363,4314076,2015,PIB TOTAL,146818000.0,float
34370,4314100,2015,PIB TOTAL,7817190000.0,float
34377,4314134,2015,PIB TOTAL,75878000.0,float
34384,4314159,2015,PIB TOTAL,150849000.0,float
34391,4314175,2015,PIB TOTAL,101750000.0,float
34398,4314209,2015,PIB TOTAL,123831000.0,float
34405,4314308,2015,PIB TOTAL,198272000.0,float
34412,4314407,2015,PIB TOTAL,7391651000.0,float
34419,4314423,2015,PIB TOTAL,306384000.0,float
34426,4314456,2015,PIB TOTAL,64487000.0,float
34433,4314464,2015,PIB TOTAL,384175000.0,float
34440,4314472,2015,PIB TOTAL,396229000.0,float
34447,4314498,2015,PIB TOTAL,73899000.0,float
34454,4314506,2015,PIB TOTAL,251371000.0,float
34461,4314548,2015,PIB TOTAL,47092000.0,float
34468,4314555,2015,PIB TOTAL,49937000.0,float
34475,4314605,2015,PIB TOTAL,319404000.0,float
34482,4314704,2015,PIB TOTAL,167452000.0,float
34489,4314753,2015,PIB TOTAL,62817000.0,float
34496,4314779,2015,PIB TOTAL,206348000.0,float
34503,4314787,2015,PIB TOTAL,43732000.0,float
34510,4314803,2015,PIB TOTAL,1141179000.0,float
34517,4314902,2015,PIB TOTAL,68132502000.0,float
34524,4315008,2015,PIB TOTAL,88547000.0,float
34531,4315057,2015,PIB TOTAL,50766000.0,float
34538,4315073,2015,PIB TOTAL,29567000.0,float
34545,4315107,2015,PIB TOTAL,143121000.0,float
34552,4315131,2015,PIB TOTAL,37857000.0,float
34559,4315149,2015,PIB TOTAL,101312000.0,float
34566,4315156,2015,PIB TOTAL,107930000.0,float
34573,4315172,2015,PIB TOTAL,50531000.0,float
34580,4315206,2015,PIB TOTAL,88125000.0,float
34587,4315305,2015,PIB TOTAL,406222000.0,float
34594,4315313,2015,PIB TOTAL,100548000.0,float
34601,4315321,2015,PIB TOTAL,131884000.0,float
34608,4315354,2015,PIB TOTAL,128549000.0,float
34615,4315404,2015,PIB TOTAL,143071000.0,float
34622,4315453,2015,PIB TOTAL,47097000.0,float
34629,4315503,2015,PIB TOTAL,381607000.0,float
34636,4315552,2015,PIB TOTAL,74263000.0,float
34643,4315602,2015,PIB TOTAL,7272308000.0,float
34650,4315701,2015,PIB TOTAL,827672000.0,float
34657,4315750,2015,PIB TOTAL,111259000.0,float
34664,4315800,2015,PIB TOTAL,421165000.0,float
34671,4315909,2015,PIB TOTAL,143061000.0,float
34678,4315958,2015,PIB TOTAL,75047000.0,float
34685,4316006,2015,PIB TOTAL,514291000.0,float
34692,4316105,2015,PIB TOTAL,261922000.0,float
34699,4316204,2015,PIB TOTAL,163747000.0,float
34706,4316303,2015,PIB TOTAL,572728000.0,float
34713,4316402,2015,PIB TOTAL,833608000.0,float
34720,4316428,2015,PIB TOTAL,54451000.0,float
34727,4316436,2015,PIB TOTAL,119259000.0,float
34734,4316451,2015,PIB TOTAL,471099000.0,float
34741,4316477,2015,PIB TOTAL,98891000.0,float
34748,4316501,2015,PIB TOTAL,270128000.0,float
34755,4316600,2015,PIB TOTAL,461218000.0,float
34762,4316709,2015,PIB TOTAL,544830000.0,float
34769,4316733,2015,PIB TOTAL,64676000.0,float
34776,4316758,2015,PIB TOTAL,218324000.0,float
34783,4316808,2015,PIB TOTAL,7764004000.0,float
34790,4316907,2015,PIB TOTAL,6357859000.0,float
34797,4316956,2015,PIB TOTAL,209108000.0,float
34804,4316972,2015,PIB TOTAL,181592000.0,float
34811,4317004,2015,PIB TOTAL,166138000.0,float
34818,4317103,2015,PIB TOTAL,1901570000.0,float
34825,4317202,2015,PIB TOTAL,2407654000.0,float
34832,4317251,2015,PIB TOTAL,36651000.0,float
34839,4317301,2015,PIB TOTAL,834575000.0,float
34846,4317400,2015,PIB TOTAL,1087456000.0,float
34853,4317509,2015,PIB TOTAL,2033730000.0,float
34860,4317558,2015,PIB TOTAL,70628000.0,float
34867,4317608,2015,PIB TOTAL,1063289000.0,float
34874,4317707,2015,PIB TOTAL,278811000.0,float
34881,4317756,2015,PIB TOTAL,91021000.0,float
34888,4317806,2015,PIB TOTAL,466559000.0,float
34895,4317905,2015,PIB TOTAL,429499000.0,float
34902,4317954,2015,PIB TOTAL,62075000.0,float
34909,4318002,2015,PIB TOTAL,1613083000.0,float
34916,4318051,2015,PIB TOTAL,59431000.0,float
34923,4318101,2015,PIB TOTAL,371758000.0,float
34930,4318200,2015,PIB TOTAL,526674000.0,float
34937,4318309,2015,PIB TOTAL,1504428000.0,float
34944,4318408,2015,PIB TOTAL,535063000.0,float
34951,4318424,2015,PIB TOTAL,113945000.0,float
34958,4318432,2015,PIB TOTAL,69234000.0,float
34965,4318440,2015,PIB TOTAL,73653000.0,float
34972,4318457,2015,PIB TOTAL,50914000.0,float
34979,4318465,2015,PIB TOTAL,42866000.0,float
34986,4318481,2015,PIB TOTAL,122166000.0,float
34993,4318499,2015,PIB TOTAL,72591000.0,float
35000,4318507,2015,PIB TOTAL,351616000.0,float
35007,4318606,2015,PIB TOTAL,242010000.0,float
35014,4318614,2015,PIB TOTAL,55062000.0,float
35021,4318622,2015,PIB TOTAL,93786000.0,float
35028,4318705,2015,PIB TOTAL,6931385000.0,float
35035,4318804,2015,PIB TOTAL,943535000.0,float
35042,4318903,2015,PIB TOTAL,954847000.0,float
35049,4319000,2015,PIB TOTAL,624841000.0,float
35056,4319109,2015,PIB TOTAL,177960000.0,float
35063,4319125,2015,PIB TOTAL,157883000.0,float
35070,4319158,2015,PIB TOTAL,379833000.0,float
35077,4319208,2015,PIB TOTAL,116374000.0,float
35084,4319307,2015,PIB TOTAL,122726000.0,float
35091,4319356,2015,PIB TOTAL,63212000.0,float
35098,4319364,2015,PIB TOTAL,57250000.0,float
35105,4319372,2015,PIB TOTAL,76963000.0,float
35112,4319406,2015,PIB TOTAL,318109000.0,float
35119,4319505,2015,PIB TOTAL,597698000.0,float
35126,4319604,2015,PIB TOTAL,694728000.0,float
35133,4319703,2015,PIB TOTAL,84271000.0,float
35140,4319711,2015,PIB TOTAL,48875000.0,float
35147,4319737,2015,PIB TOTAL,48448000.0,float
35154,4319752,2015,PIB TOTAL,59471000.0,float
35161,4319802,2015,PIB TOTAL,230069000.0,float
35168,4319901,2015,PIB TOTAL,2844423000.0,float
35175,4320008,2015,PIB TOTAL,3017906000.0,float
35182,4320107,2015,PIB TOTAL,754853000.0,float
35189,4320206,2015,PIB TOTAL,299623000.0,float
35196,4320230,2015,PIB TOTAL,83304000.0,float
35203,4320263,2015,PIB TOTAL,120284000.0,float
35210,4320305,2015,PIB TOTAL,188394000.0,float
35217,4320321,2015,PIB TOTAL,80325000.0,float
35224,4320354,2015,PIB TOTAL,78162000.0,float
35231,4320404,2015,PIB TOTAL,577077000.0,float
35238,4320453,2015,PIB TOTAL,36840000.0,float
35245,4320503,2015,PIB TOTAL,233357000.0,float
35252,4320552,2015,PIB TOTAL,149651000.0,float
35259,4320578,2015,PIB TOTAL,53475000.0,float
35266,4320602,2015,PIB TOTAL,91357000.0,float
35273,4320651,2015,PIB TOTAL,46036000.0,float
35280,4320677,2015,PIB TOTAL,182903000.0,float
35287,4320701,2015,PIB TOTAL,323079000.0,float
35294,4320800,2015,PIB TOTAL,694270000.0,float
35301,4320859,2015,PIB TOTAL,80182000.0,float
35308,4320909,2015,PIB TOTAL,752294000.0,float
35315,4321006,2015,PIB TOTAL,356197000.0,float
35322,4321105,2015,PIB TOTAL,324782000.0,float
35329,4321204,2015,PIB TOTAL,1205348000.0,float
35336,4321303,2015,PIB TOTAL,676012000.0,float
35343,4321329,2015,PIB TOTAL,85801000.0,float
35350,4321352,2015,PIB TOTAL,74971000.0,float
35357,4321402,2015,PIB TOTAL,334380000.0,float
35364,4321436,2015,PIB TOTAL,185640000.0,float
35371,4321451,2015,PIB TOTAL,1043217000.0,float
35378,4321469,2015,PIB TOTAL,111712000.0,float
35385,4321477,2015,PIB TOTAL,110765000.0,float
35392,4321493,2015,PIB TOTAL,61724000.0,float
35399,4321501,2015,PIB TOTAL,978108000.0,float
35406,4321600,2015,PIB TOTAL,876263000.0,float
35413,4321626,2015,PIB TOTAL,58725000.0,float
35420,4321634,2015,PIB TOTAL,67831000.0,float
35427,4321667,2015,PIB TOTAL,204828000.0,float
35434,4321709,2015,PIB TOTAL,917349000.0,float
35441,4321808,2015,PIB TOTAL,849516000.0,float
35448,4321832,2015,PIB TOTAL,50946000.0,float
35455,4321857,2015,PIB TOTAL,108386000.0,float
35462,4321907,2015,PIB TOTAL,665366000.0,float
35469,4321956,2015,PIB TOTAL,151153000.0,float
35476,4322004,2015,PIB TOTAL,7479634000.0,float
35483,4322103,2015,PIB TOTAL,175756000.0,float
35490,4322152,2015,PIB TOTAL,71330000.0,float
35497,4322186,2015,PIB TOTAL,38846000.0,float
35504,4322202,2015,PIB TOTAL,1017709000.0,float
35511,4322251,2015,PIB TOTAL,419802000.0,float
35518,4322301,2015,PIB TOTAL,238077000.0,float
35525,4322327,2015,PIB TOTAL,82561000.0,float
35532,4322343,2015,PIB TOTAL,50040000.0,float
35539,4322350,2015,PIB TOTAL,50187000.0,float
35546,4322376,2015,PIB TOTAL,54071000.0,float
35553,4322400,2015,PIB TOTAL,2626713000.0,float
35560,4322509,2015,PIB TOTAL,1925545000.0,float
35567,4322525,2015,PIB TOTAL,73844000.0,float
35574,4322533,2015,PIB TOTAL,217659000.0,float
35581,4322541,2015,PIB TOTAL,112355000.0,float
35588,4322558,2015,PIB TOTAL,51688000.0,float
35595,4322608,2015,PIB TOTAL,2835910000.0,float
35602,4322707,2015,PIB TOTAL,603937000.0,float
35609,4322806,2015,PIB TOTAL,1134792000.0,float
35616,4322855,2015,PIB TOTAL,57175000.0,float
35623,4322905,2015,PIB TOTAL,145607000.0,float
35630,4323002,2015,PIB TOTAL,3239885000.0,float
35637,4323101,2015,PIB TOTAL,78519000.0,float
35644,4323200,2015,PIB TOTAL,145378000.0,float
35651,4323309,2015,PIB TOTAL,145834000.0,float
35658,4323358,2015,PIB TOTAL,89755000.0,float
35665,4323408,2015,PIB TOTAL,183625000.0,float
35672,4323457,2015,PIB TOTAL,96832000.0,float
35679,4323507,2015,PIB TOTAL,60065000.0,float
35686,4323606,2015,PIB TOTAL,50767000.0,float
35693,4323705,2015,PIB TOTAL,63827000.0,float
35700,4323754,2015,PIB TOTAL,72609000.0,float
35707,4323770,2015,PIB TOTAL,120930000.0,float
35714,4323804,2015,PIB TOTAL,426194000.0,float
35721,5000203,2015,PIB TOTAL,880611000.0,float
35728,5000252,2015,PIB TOTAL,161964000.0,float
35735,5000609,2015,PIB TOTAL,785668000.0,float
35742,5000708,2015,PIB TOTAL,394893000.0,float
35749,5000807,2015,PIB TOTAL,179983000.0,float
35756,5000856,2015,PIB TOTAL,535934000.0,float
35763,5000906,2015,PIB TOTAL,192022000.0,float
35770,5001003,2015,PIB TOTAL,802675000.0,float
35777,5001102,2015,PIB TOTAL,808242000.0,float
35784,5001243,2015,PIB TOTAL,457432000.0,float
35791,5001508,2015,PIB TOTAL,287363000.0,float
35798,5001904,2015,PIB TOTAL,617796000.0,float
35805,5002001,2015,PIB TOTAL,297809000.0,float
35812,5002100,2015,PIB TOTAL,418936000.0,float
35819,5002159,2015,PIB TOTAL,197649000.0,float
35826,5002209,2015,PIB TOTAL,562633000.0,float
35833,5002308,2015,PIB TOTAL,568556000.0,float
35840,5002407,2015,PIB TOTAL,1067181000.0,float
35847,5002605,2015,PIB TOTAL,355421000.0,float
35854,5002704,2015,PIB TOTAL,24200572000.0,float
35861,5002803,2015,PIB TOTAL,106411000.0,float
35868,5002902,2015,PIB TOTAL,474457000.0,float
35875,5002951,2015,PIB TOTAL,1510448000.0,float
35882,5003108,2015,PIB TOTAL,99611000.0,float
35889,5003157,2015,PIB TOTAL,178055000.0,float
35896,5003207,2015,PIB TOTAL,2741872000.0,float
35903,5003256,2015,PIB TOTAL,1294608000.0,float
35910,5003306,2015,PIB TOTAL,787168000.0,float
35917,5003454,2015,PIB TOTAL,226139000.0,float
35924,5003488,2015,PIB TOTAL,313208000.0,float
35931,5003504,2015,PIB TOTAL,103769000.0,float
35938,5003702,2015,PIB TOTAL,7295407000.0,float
35945,5003751,2015,PIB TOTAL,287677000.0,float
35952,5003801,2015,PIB TOTAL,357299000.0,float
35959,5003900,2015,PIB TOTAL,85506000.0,float
35966,5004007,2015,PIB TOTAL,160713000.0,float
35973,5004106,2015,PIB TOTAL,194275000.0,float
35980,5004304,2015,PIB TOTAL,365288000.0,float
35987,5004403,2015,PIB TOTAL,229390000.0,float
35994,5004502,2015,PIB TOTAL,578760000.0,float
36001,5004601,2015,PIB TOTAL,455741000.0,float
36008,5004700,2015,PIB TOTAL,796823000.0,float
36015,5004809,2015,PIB TOTAL,81698000.0,float
36022,5004908,2015,PIB TOTAL,153132000.0,float
36029,5005004,2015,PIB TOTAL,456622000.0,float
36036,5005103,2015,PIB TOTAL,192937000.0,float
36043,5005152,2015,PIB TOTAL,171375000.0,float
36050,5005202,2015,PIB TOTAL,281178000.0,float
36057,5005251,2015,PIB TOTAL,379464000.0,float
36064,5005400,2015,PIB TOTAL,2055476000.0,float
36071,5005608,2015,PIB TOTAL,431483000.0,float
36078,5005681,2015,PIB TOTAL,385185000.0,float
36085,5005707,2015,PIB TOTAL,1355461000.0,float
36092,5005806,2015,PIB TOTAL,230828000.0,float
36099,5006002,2015,PIB TOTAL,1139115000.0,float
36106,5006200,2015,PIB TOTAL,1570148000.0,float
36113,5006259,2015,PIB TOTAL,138982000.0,float
36120,5006275,2015,PIB TOTAL,440584000.0,float
36127,5006309,2015,PIB TOTAL,1106217000.0,float
36134,5006358,2015,PIB TOTAL,145192000.0,float
36141,5006408,2015,PIB TOTAL,196866000.0,float
36148,5006606,2015,PIB TOTAL,2257506000.0,float
36155,5006903,2015,PIB TOTAL,292009000.0,float
36162,5007109,2015,PIB TOTAL,876783000.0,float
36169,5007208,2015,PIB TOTAL,1683094000.0,float
36176,5007307,2015,PIB TOTAL,91990000.0,float
36183,5007406,2015,PIB TOTAL,400840000.0,float
36190,5007505,2015,PIB TOTAL,140159000.0,float
36197,5007554,2015,PIB TOTAL,239230000.0,float
36204,5007695,2015,PIB TOTAL,1376367000.0,float
36211,5007703,2015,PIB TOTAL,188305000.0,float
36218,5007802,2015,PIB TOTAL,1590244000.0,float
36225,5007901,2015,PIB TOTAL,1331444000.0,float
36232,5007935,2015,PIB TOTAL,589712000.0,float
36239,5007950,2015,PIB TOTAL,176212000.0,float
36246,5007976,2015,PIB TOTAL,89827000.0,float
36253,5008008,2015,PIB TOTAL,394642000.0,float
36260,5008305,2015,PIB TOTAL,7866705000.0,float
36267,5008404,2015,PIB TOTAL,169583000.0,float
36274,5100102,2015,PIB TOTAL,56856000.0,float
36281,5100201,2015,PIB TOTAL,798770000.0,float
36288,5100250,2015,PIB TOTAL,1261982000.0,float
36295,5100300,2015,PIB TOTAL,790544000.0,float
36302,5100359,2015,PIB TOTAL,84442000.0,float
36309,5100409,2015,PIB TOTAL,455574000.0,float
36316,5100508,2015,PIB TOTAL,89430000.0,float
36323,5100607,2015,PIB TOTAL,943581000.0,float
36330,5100805,2015,PIB TOTAL,134280000.0,float
36337,5101001,2015,PIB TOTAL,63034000.0,float
36344,5101209,2015,PIB TOTAL,16712000.0,float
36351,5101258,2015,PIB TOTAL,370702000.0,float
36358,5101308,2015,PIB TOTAL,170542000.0,float
36365,5101407,2015,PIB TOTAL,593821000.0,float
36372,5101605,2015,PIB TOTAL,76919000.0,float
36379,5101704,2015,PIB TOTAL,1037398000.0,float
36386,5101803,2015,PIB TOTAL,1551060000.0,float
36393,5101852,2015,PIB TOTAL,207660000.0,float
36400,5101902,2015,PIB TOTAL,639517000.0,float
36407,5102504,2015,PIB TOTAL,1554182000.0,float
36414,5102603,2015,PIB TOTAL,198852000.0,float
36421,5102637,2015,PIB TOTAL,2110797000.0,float
36428,5102678,2015,PIB TOTAL,1919639000.0,float
36435,5102686,2015,PIB TOTAL,973369000.0,float
36442,5102694,2015,PIB TOTAL,91185000.0,float
36449,5102702,2015,PIB TOTAL,967866000.0,float
36456,5102793,2015,PIB TOTAL,137590000.0,float
36463,5102850,2015,PIB TOTAL,121861000.0,float
36470,5103007,2015,PIB TOTAL,472027000.0,float
36477,5103056,2015,PIB TOTAL,306659000.0,float
36484,5103106,2015,PIB TOTAL,125255000.0,float
36491,5103205,2015,PIB TOTAL,775577000.0,float
36498,5103254,2015,PIB TOTAL,400759000.0,float
36505,5103304,2015,PIB TOTAL,453524000.0,float
36512,5103353,2015,PIB TOTAL,518075000.0,float
36519,5103361,2015,PIB TOTAL,71161000.0,float
36526,5103379,2015,PIB TOTAL,172147000.0,float
36533,5103403,2015,PIB TOTAL,21226684000.0,float
36540,5103437,2015,PIB TOTAL,111488000.0,float
36547,5103452,2015,PIB TOTAL,386380000.0,float
36554,5103502,2015,PIB TOTAL,1588858000.0,float
36561,5103601,2015,PIB TOTAL,283956000.0,float
36568,5103700,2015,PIB TOTAL,355579000.0,float
36575,5103809,2015,PIB TOTAL,54370000.0,float
36582,5103858,2015,PIB TOTAL,311741000.0,float
36589,5103908,2015,PIB TOTAL,184734000.0,float
36596,5103957,2015,PIB TOTAL,68793000.0,float
36603,5104104,2015,PIB TOTAL,607059000.0,float
36610,5104203,2015,PIB TOTAL,278845000.0,float
36617,5104500,2015,PIB TOTAL,47320000.0,float
36624,5104526,2015,PIB TOTAL,493767000.0,float
36631,5104542,2015,PIB TOTAL,193177000.0,float
36638,5104559,2015,PIB TOTAL,156443000.0,float
36645,5104609,2015,PIB TOTAL,917427000.0,float
36652,5104807,2015,PIB TOTAL,814401000.0,float
36659,5104906,2015,PIB TOTAL,228149000.0,float
36666,5105002,2015,PIB TOTAL,239767000.0,float
36673,5105101,2015,PIB TOTAL,698917000.0,float
36680,5105150,2015,PIB TOTAL,853014000.0,float
36687,5105176,2015,PIB TOTAL,156872000.0,float
36694,5105200,2015,PIB TOTAL,241505000.0,float
36701,5105234,2015,PIB TOTAL,196830000.0,float
36708,5105259,2015,PIB TOTAL,2978993000.0,float
36715,5105309,2015,PIB TOTAL,24633000.0,float
36722,5105507,2015,PIB TOTAL,385178000.0,float
36729,5105580,2015,PIB TOTAL,229334000.0,float
36736,5105606,2015,PIB TOTAL,564413000.0,float
36743,5105622,2015,PIB TOTAL,588846000.0,float
36750,5105903,2015,PIB TOTAL,462459000.0,float
36757,5106000,2015,PIB TOTAL,94702000.0,float
36764,5106109,2015,PIB TOTAL,158092000.0,float
36771,5106158,2015,PIB TOTAL,189469000.0,float
36778,5106174,2015,PIB TOTAL,55335000.0,float
36785,5106182,2015,PIB TOTAL,115830000.0,float
36792,5106190,2015,PIB TOTAL,91534000.0,float
36799,5106208,2015,PIB TOTAL,59941000.0,float
